time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1773063598691892224,0.035456180572509766,-0.04320172965526581,-0.053068626672029495,-0.025664236396551132,0.050102390348911285,0.23238959908485413,-0.9713314771652222,-0.004326019436120987,0.001161426305770874,0.016344904899597168,0.09573408643088846,0.013829535382047798,0.11892438678245827,-0.9881804723553689,-0.23453382416128513,0.051535471369481486,-2.9423645335904336
1773063598701927680,0.045491695404052734,-0.06458184868097305,-0.08968283236026764,0.00038440851494669914,0.04934938997030258,0.23290957510471344,-0.9712454676628113,0.01676693931221962,-0.01087893545627594,0.02901524305343628,0.09572050405257722,0.013428502584147869,0.11915090593616044,-0.9881601044873956,-0.2350684743431649,0.050766762009953136,-2.9424646977746383
1773063598711965440,0.05552959442138672,-0.09377147257328033,-0.11110197007656097,0.022168133407831192,0.048395268619060516,0.23370912671089172,-0.9711014032363892,0.030156981199979782,-0.004308491945266724,0.00671541690826416,0.09583803149463976,0.012897222342939739,0.11951133311561311,-0.9881121913677616,-0.23589071044421622,0.049794246017734425,-2.942313834790731
1773063598722002432,0.0655665397644043,-0.11139653623104095,-0.11395155638456345,0.0314769484102726,0.047367095947265625,0.23468270897865295,-0.970917284488678,0.026561737060546875,0.005582183599472046,0.014267504215240479,0.0960617450303357,0.012307335723672676,0.1199578493808935,-0.9880438948018531,-0.23689215259915186,0.04874727410591908,-2.9419513237351307
1773063598732039424,0.07560348510742188,-0.11836882680654526,-0.10534994304180145,0.02525114268064499,0.046366188675165176,0.2358161062002182,-0.9706909656524658,0.018453147262334824,-0.0011817067861557007,0.01770329475402832,0.09627784588478683,0.011723975704476714,0.12048679784778062,-0.9879656305034522,-0.2380582789878483,0.04772989115757982,-2.941595631369741
1773063598742077696,0.08564162254333496,-0.11953049898147583,-0.06855597347021103,0.016246195882558823,0.04555042088031769,0.23695561289787292,-0.970452070236206,-0.0018492527306079865,-0.009065598249435425,0.017388105392456055,0.0964522007699988,0.01123794466544665,0.1210275933203959,-0.9878881768694927,-0.2392310110425703,0.04690289803950664,-2.941301895685509
1773063598752114432,0.09567856788635254,-0.11580775678157806,-0.03638791665434837,0.007505434565246105,0.045116256922483444,0.23810429871082306,-0.9701911211013794,-0.010890796780586243,-0.012670964002609253,0.01337355375289917,0.09654553440737249,0.010952499629120606,0.12159140366198096,-0.9878129814133197,-0.24041355119719016,0.04646896443892092,-2.9411242701252895
1773063598762152704,0.10571670532226562,-0.10594233870506287,-0.044826675206422806,-0.0019967237021774054,0.044753123074769974,0.2391640841960907,-0.9699472784996033,-0.0032186955213546753,-0.0023019015789031982,0.0057291388511657715,0.0965933446432907,0.010712513371950682,0.12211310509369909,-0.9877465575223464,-0.24150485895761373,0.046107048439972584,-2.9410335557084455
1773063598772189696,0.1157536506652832,-0.10912925750017166,-0.045981425791978836,-0.014381488785147667,0.04429948702454567,0.24018967151641846,-0.9697146415710449,-0.0060304440557956696,-0.005433201789855957,-0.007061481475830078,0.09657448377024991,0.010437017636327737,0.12261218931708984,-0.9876896011722865,-0.24256123570084967,0.04565127237066526,-2.9410911084158093
1773063598782227456,0.1257915496826172,-0.11511311680078506,-0.02415894903242588,0.001889094477519393,0.043876588344573975,0.24127012491226196,-0.9694656133651733,-0.013999883085489273,-0.014814436435699463,-0.00784456729888916,0.09658209964177689,0.010170919366870415,0.1231411569381844,-0.987625835421212,-0.2436744211041952,0.04522766617845376,-2.941089432606788
