time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1773062287317751296,0.15704131126403809,-0.16569414734840393,-0.016769669950008392,0.11239206045866013,-0.00406944565474987,-0.3900955617427826,-0.9207653999328613,0.038371212780475616,-0.04377281665802002,0.05556154251098633,0.9701382358972243,0.1967353677112612,-0.030207615877059852,-0.13861686707249624,0.40073538923503327,-0.004419604900556823,-0.28294846269297674
1773062287327807232,0.1670973300933838,-0.15437304973602295,-0.00809468887746334,0.14650823175907135,-0.004693850874900818,-0.38865575194358826,-0.9213711023330688,0.03954492136836052,-0.03381434082984924,0.06169092655181885,0.9703790494568623,0.1959515123031881,-0.03028969317788461,-0.13802168616282692,0.39917219877189863,-0.005094375743868207,-0.2815437391210945
1773062287337862144,0.17715239524841309,-0.15307015180587769,0.015598785132169724,0.16416394710540771,-0.005237068049609661,-0.38726311922073364,-0.921954333782196,0.03544946759939194,-0.03493228554725647,0.06360173225402832,0.9706341102820167,0.19520331423303242,-0.030306552473514693,-0.13728270820923286,0.3976612215902458,-0.005680337167207888,-0.27986375425642435
1773062287347918080,0.1872081756591797,-0.1644200086593628,0.01834636926651001,0.18008139729499817,-0.005710205528885126,-0.38583841919898987,-0.9225487112998962,0.039310045540332794,-0.048564016819000244,0.07385486364364624,0.9709041059877658,0.19444656038606284,-0.030268641400073376,-0.13645314864612226,0.39611645250633387,-0.006189519066151758,-0.2780134564619201
1773062287357972992,0.19726324081420898,-0.20265960693359375,0.03286106884479523,0.21405519545078278,-0.006232257001101971,-0.38417693972587585,-0.9232384562492371,0.04462336748838425,-0.06778839230537415,0.09000176191329956,0.971215300787514,0.19356625174432057,-0.030213937645573084,-0.13549939550096363,0.3943161973482594,-0.006750327853919483,-0.27589266087084324
1773062287368029184,0.2073192596435547,-0.24800606071949005,0.05701993405818939,0.24706214666366577,-0.006709106732159853,-0.38216450810432434,-0.9240699410438538,0.042933475226163864,-0.09230750799179077,0.10119396448135376,0.9715882111580892,0.19251125415269804,-0.030073927751126852,-0.1343553679557793,0.3921374774340364,-0.007260260613718083,-0.2733835693794541
1773062287378084096,0.21737432479858398,-0.31650060415267944,0.07122620940208435,0.2747874855995178,-0.007077812682837248,-0.37961527705192566,-0.9251173734664917,0.043393731117248535,-0.10897114872932434,0.1205672025680542,0.9720348516228731,0.19118702348409783,-0.029813376756293374,-0.13306726855931816,0.3893804007607034,-0.007650569159315108,-0.27059118935431303
1773062287388140288,0.2274303436279297,-0.3981323540210724,0.11120132356882095,0.31539270281791687,-0.007292960770428181,-0.3763467073440552,-0.9264501929283142,0.04070970416069031,-0.12533175945281982,0.1362280249595642,0.9725767895985128,0.18950208457460402,-0.029391585271952087,-0.13160326588165325,0.3858499305417119,-0.007871777991814653,-0.2674563955184115
1773062287398194944,0.23748517036437988,-0.47460171580314636,0.1529446840286255,0.3784320652484894,-0.007342590484768152,-0.3723203241825104,-0.9280752539634705,0.03317571431398392,-0.14176353812217712,0.15096038579940796,0.9732288628595276,0.18744050838376208,-0.028782557410427356,-0.12985837843159873,0.38150785423712363,-0.00791146749829185,-0.2637662030055062
1773062287408251136,0.24754118919372559,-0.557158887386322,0.19025184214115143,0.45577213168144226,-0.007265912368893623,-0.36750927567481995,-0.9299914836883545,0.03300749137997627,-0.14594897627830505,0.1568591594696045,0.9740018973406087,0.18498870864931913,-0.027990026581189896,-0.127734189785005,0.3763294551171961,-0.007812721663671347,-0.25931132782928235
1773062287418306048,0.2575962543487549,-0.6092495322227478,0.23169048130512238,0.5274442434310913,-0.007098338566720486,-0.361991286277771,-0.9321544766426086,0.03908075392246246,-0.14540919661521912,0.16089898347854614,0.9748843074800608,0.18218566623060933,-0.027039955785181504,-0.12521105459136705,0.3704031784649267,-0.007614833739634519,-0.2540483871884497
