x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID
0.03151364799038072,-0.03828349461016064,0.0013682583757316305,-0.07328818095721809,-0.07778833637770209,-0.0028445813106676293,0,0,24,1,378
0.024501618866338434,-0.021696801059914186,-0.0014157946110324223,-0.13006303323141316,-0.07250490378294416,0.012312379220087264,0,0,24,1,378
0.013496664145132127,-0.002186766283230772,0.029626617460755483,0.041949180705506045,0.006720799254785668,-0.014652940843437216,0,0,24,1,378
0.026445431225070974,0.0060206781862600315,0.029456043110709637,0.1293814907534399,0.02914540685138539,-0.03762299317898178,0,0,24,1,378
0.057930862891896334,0.005943819125808469,0.045510627199333895,-0.07515564358139629,-0.008633668494118441,0.0983513614432023,0,0,24,1,378
0.09607641787509208,0.001189700170561813,0.042663805422905626,-0.14692579393189129,-0.1334788130003596,0.24104638735074824,0,0,24,1,378
0.21562349816195314,-0.013416729627357502,0.09004381566192719,-0.17864470097472818,-0.4239717126032532,0.6566020599726445,0,0,24,1,378
0.364700875909742,0.02104606683449016,0.1526236300061155,0.17051479417560508,-0.9176254193297111,1.4040084077809731,0,0,24,1,378
0.3022692016366444,0.12162089240856497,-0.019769195891419004,1.5834100116887484,-1.0832562135894463,2.280593927519842,0,0,24,1,378
0.19653321743072047,-0.11955575756209627,0.007588318372132652,1.933782980717235,-0.5734099050988593,3.5778887584747037,0,0,24,1,378
0.1625198508626495,-0.20609709364940032,-0.2754828369857902,1.2644005523050394,-0.03998233143439657,4.319978908038775,0,0,24,1,378
-0.05156943720412394,-0.0806154109730223,-0.0027921307126344275,0.228554042134812,0.5385242260175703,4.304697623223104,0,0,24,1,378
-0.20621402460360877,0.1684943669737593,0.23150220501317928,0.03130488830054591,0.794667943604251,3.2712141640642267,0,0,24,1,378
-0.2505099720533502,0.495660367132683,-0.20707978644590225,1.4216553232387334,0.7885376768553326,2.0579853744133962,0,0,24,1,378
-0.20673520612660584,0.34178958833128903,-0.09058811948976303,-0.17299767069258887,0.3805002364789015,1.309853304696308,0,0,24,1,378
-0.13881157256908616,0.22954146430567515,-0.02150725502673173,-0.6925915725535099,-0.1263887742919025,0.7625115756815767,0,0,24,1,378
-0.03440792076249514,0.10108805930621434,-0.12170052747821801,0.3158408793055348,-0.22192371712451023,0.559557778629134,0,0,24,1,378
0.08783262358108539,-0.13339426073401744,0.0033202210819420677,-0.9859897654241039,-0.285963719482323,0.6919353702646486,0,0,24,1,378
0.16467262518856673,0.03202433946579551,0.00147809037845019,-0.66958918099633,-0.19601175816561336,0.6439920919229108,0,0,24,1,378
0.08703913076420505,0.04255779613755201,-0.01111594488272064,0.6318117670273765,0.12509063029242498,0.5822992072789482,0,0,24,1,378
-0.006728624597853415,-0.024925143607727573,0.023909471531616405,-0.0709232231548089,-0.008408080231376087,0.47725312755554145,0,0,24,1,378
-0.020475640661654894,-0.0805407906397966,0.12803401571227932,0.6214164249822377,0.2301270247438558,0.6216714878127272,0,0,24,1,378
0.014022017134989032,-0.09593994505647524,0.06536400426469835,0.41547576358997945,0.17507118810780714,0.5817619141308715,0,0,24,1,378
0.03407923346174925,-0.0662395418858441,-0.13423757312314913,0.8530918497053459,0.16933221870468493,0.7772809634678958,0,0,24,1,378
0.04995173452360054,0.06401254834227238,0.017120652567980614,0.353527127360429,0.1857056881335641,0.36667562025528744,0,0,24,1,378
-0.06407549183257003,0.17088421665535614,-0.05032784798431603,0.3741669629252791,0.2107852238318505,-0.23389226943532399,0,0,24,1,378
-0.05181636985574497,-0.06332737128225133,0.09416820997125651,0.04498979758640968,0.1985493521747511,-0.1447023106879871,0,0,24,1,378
-0.04451853205024862,-0.03789189993940577,-0.038999117800764524,0.12096736174464451,0.1802776556544216,-0.1572850730556272,0,0,24,1,378
0.011088302908265589,0.0870237724533563,-0.09351132831196393,-0.4590127720433938,-0.014337049143618313,-0.19437364424770315,0,0,24,1,378
0.030682080596648408,-0.03782665672436504,0.035712485776878196,-0.22304824691090389,-0.11906483163143752,-0.05824010388522277,0,0,24,1,378
0.0006752674918937482,0.031870054976398006,0.1682659704247941,0.4144284238896486,-0.22541218957874384,0.11139797112250498,0,0,24,1,378
0.042018717527674665,-0.011194370961949723,-0.07244031218076269,0.0023849032520975866,-0.3926055847270533,0.1416555188687922,0,0,24,1,378
-0.062374684434808696,-0.010510485910645542,-0.044461568915531505,0.6799026963920957,-0.3041234146194211,-0.12679490405602684,0,0,24,1,378
-0.061367788256816776,-0.09137533972969628,0.21352672539341153,0.1594681191776784,-0.0446975035940162,-0.07952798793149139,0,0,24,1,378
0.02028233263512008,0.1293026712776886,-0.07632681746732696,1.0804044362856438,0.2225910378073317,0.11463895124320793,0,0,24,1,378
0.08302547574186381,0.04240869242955172,-0.05651186503843348,0.7468768471400912,0.060446645899181736,0.3628076409992129,0,0,24,1,378
0.0351330677367785,-0.06557381855492317,-0.14385854623439748,0.1782058309732515,-0.4691195156072356,0.38516344523900836,0,0,24,1,378
0.008687568715901886,-0.09437837245642919,-0.2545516696454042,0.07485103596349772,-1.0569928550944903,0.36908447873817146,0,0,24,1,378
0.003611483923072742,-0.06794182768002296,-0.20893123080355902,-0.03599617463007327,-1.572856723789957,0.42609457780491256,0,0,24,1,378
0.08436826919941195,-0.06074866949081371,-0.15526152415840644,0.09791086189564174,-1.6368088878227784,0.30186093169369976,0,0,24,1,378
0.19017118777335545,-0.031016232971103883,-0.09571882822699745,0.1166453361038729,-1.5006270112110727,0.1781117832589751,0,0,24,1,378
0.23219683616165138,0.03159068969057491,-0.030306727278296246,0.3850829879983405,-1.264067639174205,0.12747151357938327,0,0,24,1,378
0.24525229209631913,0.05630316949544022,-0.031517384562048244,0.4714756496861893,-0.8006184976829296,0.15531489803151188,0,0,24,1,378
0.22653327937984272,0.09045305115159377,-0.02535169664620692,0.25572397990265716,-0.12931414009373987,0.17025338877627408,0,0,24,1,378
0.17679418164167604,0.0968059841491217,-0.057030658115493314,0.11141296899017705,0.6199891563549322,0.14682231594918427,0,0,24,1,378
0.07916832482187917,0.07619047975633464,-0.005048200130252959,0.17505631835523836,1.1443262484638739,-0.012157548175626882,0,0,24,1,378
0.04095715292911961,0.0643010339673204,-0.025468183021033347,0.007858938198872338,1.235481505435886,-0.08338414430687804,0,0,24,1,378
-0.014569079798783795,0.05720195949250913,-0.012605107323025532,0.049205612978044155,1.3109507804944054,-0.2675184894246874,0,0,24,1,378
-0.03402468560124732,0.04632406507238616,0.03412062726206076,0.13062400922338552,1.2335552781010362,-0.4514434748537995,0,0,24,1,378
-0.061718983643333745,0.062077498308731355,0.018531728977192446,0.14697363937213523,1.3047753896463556,-0.34286748538217365,0,0,24,1,378
-0.06057028819795963,-0.01618867652823511,0.012201502270646342,-0.09173784703197563,1.5289356187839296,-0.24541827974579,0,0,24,1,378
-0.07835582933929852,-0.03406313990985208,0.08901311056488591,-0.10038683126166587,1.565068519448464,-0.36274215936538695,0,0,24,1,378
-0.102470729251351,-0.025534252247242893,0.1211815368646264,-0.49398645162927657,1.7953357484929506,-0.3947876066565323,0,0,24,1,378
-0.07671407152105084,-0.11358962654094071,0.15786058367016972,-0.5778456158977296,2.0463037927156624,-0.7079258951348169,0,0,24,1,378
-0.07187395763690987,-0.0990905320841815,0.21608638005120415,-0.7368109551868702,2.2145269862768,-0.9285995999537231,0,0,24,1,378
-0.14336291713900995,-0.08110636979767016,0.28565963624888263,-0.9062014069803206,2.4370548290186504,-0.9949235551406985,0,0,24,1,378
