time,seconds_elapsed,x,y,z
1773065510620756992,0.006285190582275391,0.1672821044921875,-0.162872314453125,-0.99957275390625
1773065510630793984,0.01632213592529297,0.103546142578125,-0.084930419921875,-1.0353240966796875
1773065510640832256,0.026360273361206055,0.0387725830078125,-0.0479736328125,-1.0407867431640625
1773065510650870016,0.03639817237854004,-0.0169677734375,-0.116790771484375,-0.9557952880859375
1773065510660908032,0.04643607139587402,0.03265380859375,-0.16876220703125,-0.865936279296875
1773065510670946048,0.05647420883178711,0.1009979248046875,-0.1790771484375,-0.8603973388671875
1773065510680984064,0.0665121078491211,0.133544921875,-0.15325927734375,-0.8820648193359375
1773065510691022080,0.07655024528503418,0.1246337890625,-0.098175048828125,-0.9106597900390625
1773065510701060096,0.08658814430236816,0.0910797119140625,-0.04644775390625,-0.9399566650390625
1773065510711098112,0.09662628173828125,0.082061767578125,-0.0144195556640625,-0.9452667236328125
1773065510721136128,0.10666418075561523,0.08343505859375,-0.01092529296875,-0.942413330078125
1773065510731173888,0.11670207977294922,0.0816497802734375,-0.02191162109375,-0.9298248291015625
1773065510741212160,0.1267402172088623,0.083587646484375,-0.0304718017578125,-0.9096832275390625
1773065510751249920,0.1367781162261963,0.0933380126953125,-0.040130615234375,-0.90411376953125
1773065510761288192,0.14681625366210938,0.1046905517578125,-0.0451812744140625,-0.895721435546875
1773065510771325952,0.15685415267944336,0.1004180908203125,-0.0449371337890625,-0.8863983154296875
1773065510781364224,0.16689229011535645,0.059783935546875,-0.0645599365234375,-0.8674468994140625
1773065510791401984,0.17693018913269043,-0.0569610595703125,-0.145721435546875,-0.8154296875
1773065510801440000,0.18696808815002441,-0.0769805908203125,-0.133880615234375,-0.7743377685546875
1773065510811477248,0.1970052719116211,0.03131103515625,-0.0303192138671875,-0.804229736328125
1773065510821515008,0.20704317092895508,0.123199462890625,0.0552215576171875,-0.866455078125
1773065510831553280,0.21708130836486816,0.127227783203125,0.1143798828125,-0.92413330078125
1773065510841591040,0.22711920738220215,0.107940673828125,0.15185546875,-0.95062255859375
1773065510851629056,0.23715710639953613,0.1021575927734375,0.1667022705078125,-0.9496307373046875
1773065510861667072,0.24719524383544922,0.1127471923828125,0.155670166015625,-0.935577392578125
1773065510871705088,0.2572331428527832,0.1435089111328125,0.12933349609375,-0.9104461669921875
1773065510881743104,0.2672712802886963,0.1674652099609375,0.0941009521484375,-0.8687286376953125
1773065510891781120,0.2773091793060303,0.179595947265625,0.072509765625,-0.83349609375
1773065510901818880,0.28734707832336426,0.1828765869140625,0.0656890869140625,-0.802490234375
1773065510911857152,0.29738521575927734,0.18157958984375,0.0528411865234375,-0.7556304931640625
1773065510921894912,0.30742311477661133,0.1772918701171875,0.0244598388671875,-0.6891937255859375
1773065510931933184,0.3174612522125244,0.174163818359375,-0.0201416015625,-0.6421966552734375
1773065510941970944,0.3274991512298584,0.1785430908203125,-0.065582275390625,-0.5975189208984375
1773065510952009216,0.3375372886657715,0.1934967041015625,-0.10845947265625,-0.5430755615234375
1773065510962046976,0.34757518768310547,0.2564544677734375,-0.169189453125,-0.4735260009765625
1773065510972084992,0.35761308670043945,0.3136138916015625,-0.2307586669921875,-0.4416046142578125
1773065510982123264,0.36765122413635254,0.36639404296875,-0.3050384521484375,-0.4110107421875
1773065510992161024,0.3776891231536865,0.4366302490234375,-0.361663818359375,-0.352569580078125
1773065511002199296,0.3877272605895996,0.5134124755859375,-0.3917236328125,-0.2747650146484375
1773065511012236032,0.3977642059326172,0.5803070068359375,-0.407958984375,-0.19781494140625
1773065511022274048,0.40780210494995117,0.64794921875,-0.4372406005859375,-0.1049041748046875
1773065511032312064,0.41784024238586426,0.761322021484375,-0.528564453125,0.1076507568359375
1773065511042350080,0.42787814140319824,0.8803253173828125,-0.7821502685546875,0.400970458984375
1773065511052388096,0.43791627883911133,0.9313507080078125,-1.1311492919921875,0.5989227294921875
1773065511062426112,0.4479541778564453,0.9063720703125,-1.376922607421875,0.6880950927734375
1773065511072463872,0.4579920768737793,0.812896728515625,-1.3638916015625,0.6256256103515625
1773065511082502144,0.4680302143096924,0.739959716796875,-1.1332855224609375,0.407684326171875
1773065511092539904,0.47806811332702637,0.7301025390625,-0.8462677001953125,0.0883331298828125
1773065511102578176,0.48810625076293945,0.7774810791015625,-0.58660888671875,-0.3018798828125
1773065511112615936,0.49814414978027344,0.877105712890625,-0.373779296875,-0.511077880859375
1773065511122654208,0.5081822872161865,0.983184814453125,-0.302978515625,-0.61004638671875
1773065511132692224,0.5182201862335205,1.0765380859375,-0.30560302734375,-0.54315185546875
1773065511142729984,0.5282580852508545,1.1276397705078125,-0.3675384521484375,-0.3495025634765625
1773065511152768256,0.5382962226867676,1.107574462890625,-0.4629364013671875,-0.131561279296875
1773065511162806016,0.5483341217041016,1.0626373291015625,-0.5312042236328125,0.0267181396484375
1773065511172844288,0.5583722591400146,1.034942626953125,-0.555938720703125,0.12139892578125
1773065511182882048,0.5684101581573486,1.0006866455078125,-0.5802001953125,0.155517578125
1773065511192920320,0.5784482955932617,0.9608306884765625,-0.6382598876953125,0.1863250732421875
1773065511202958080,0.5884861946105957,0.916961669921875,-0.6873779296875,0.264678955078125
1773065511212996096,0.5985240936279297,0.8506622314453125,-0.6685638427734375,0.3519744873046875
1773065511223033088,0.6085612773895264,0.805938720703125,-0.6372222900390625,0.4016265869140625
1773065511233071104,0.6185991764068604,0.805908203125,-0.6389312744140625,0.3740997314453125
1773065511243108864,0.6286370754241943,0.8469085693359375,-0.645355224609375,0.3537445068359375
1773065511253147136,0.6386752128601074,0.9069976806640625,-0.6789093017578125,0.3881683349609375
1773065511263185152,0.6487131118774414,0.92474365234375,-0.6748046875,0.4144134521484375
1773065511273223168,0.6587512493133545,0.8783111572265625,-0.6208038330078125,0.46282958984375
1773065511283261184,0.6687891483306885,0.7845916748046875,-0.62030029296875,0.5027618408203125
1773065511293299200,0.6788272857666016,0.779083251953125,-0.6403350830078125,0.544158935546875
1773065511303337216,0.6888651847839355,0.81884765625,-0.6073760986328125,0.594390869140625
1773065511313374976,0.6989030838012695,0.818756103515625,-0.5107574462890625,0.6452178955078125
1773065511323413248,0.7089412212371826,0.7896270751953125,-0.4270477294921875,0.662567138671875
1773065511333451008,0.7189791202545166,0.7618408203125,-0.4189300537109375,0.5826416015625
1773065511343489280,0.7290172576904297,0.8110809326171875,-0.4398956298828125,0.59283447265625
1773065511353527040,0.7390551567077637,0.77972412109375,-0.4630279541015625,0.67303466796875
1773065511363565312,0.7490932941436768,0.725616455078125,-0.4738616943359375,0.65625
1773065511373603072,0.7591311931610107,0.7647857666015625,-0.4377288818359375,0.579437255859375
1773065511383641088,0.7691690921783447,0.7747039794921875,-0.3800811767578125,0.5327301025390625
1773065511393679104,0.7792072296142578,0.73431396484375,-0.3256683349609375,0.4460906982421875
1773065511403717120,0.7892451286315918,0.74774169921875,-0.287841796875,0.3831634521484375
1773065511413755136,0.7992832660675049,0.7768096923828125,-0.26605224609375,0.36822509765625
1773065511423793152,0.8093211650848389,0.816925048828125,-0.2657623291015625,0.3698272705078125
1773065511433830144,0.8193581104278564,0.910125732421875,-0.3161773681640625,0.367340087890625
1773065511443868160,0.8293962478637695,0.994140625,-0.3828887939453125,0.380859375
1773065511453906176,0.8394341468811035,1.003875732421875,-0.41546630859375,0.4131927490234375
1773065511463944192,0.8494722843170166,0.97161865234375,-0.3789215087890625,0.4022064208984375
1773065511473982208,0.8595101833343506,0.964141845703125,-0.315399169921875,0.3917083740234375
1773065511484019968,0.8695480823516846,0.9527587890625,-0.2949371337890625,0.3865509033203125
1773065511494058240,0.8795862197875977,0.935943603515625,-0.2266693115234375,0.3218231201171875
1773065511504096000,0.8896241188049316,0.9725799560546875,-0.179412841796875,0.29486083984375
1773065511514134272,0.8996622562408447,1.0501251220703125,-0.2111358642578125,0.2225799560546875
1773065511524172032,0.9097001552581787,1.1324310302734375,-0.2831268310546875,0.192108154296875
1773065511534210304,0.9197382926940918,1.1404571533203125,-0.352325439453125,0.2429656982421875
1773065511544248064,0.9297761917114258,1.063385009765625,-0.36029052734375,0.4041900634765625
1773065511554286080,0.9398140907287598,1.0128936767578125,-0.3932342529296875,0.4511566162109375
1773065511564324096,0.9498522281646729,0.9756317138671875,-0.385498046875,0.4740447998046875
1773065511574362112,0.9598901271820068,0.9611968994140625,-0.3952484130859375,0.4107513427734375
1773065511584399616,0.9699277877807617,0.970947265625,-0.3741912841796875,0.3419342041015625
1773065511594437632,0.9799656867980957,0.9792938232421875,-0.36761474609375,0.2798614501953125
1773065511604475392,0.9900035858154297,1.028717041015625,-0.3735198974609375,0.2269134521484375
1773065511614513664,1.0000417232513428,1.0703887939453125,-0.39471435546875,0.2082977294921875
1773065511624550656,1.0100786685943604,1.0706024169921875,-0.43603515625,0.1984405517578125
1773065511634588672,1.0201168060302734,1.047454833984375,-0.4741668701171875,0.157623291015625
1773065511644626688,1.0301547050476074,1.056121826171875,-0.4781951904296875,0.1623687744140625
1773065511654664448,1.0401926040649414,1.0439605712890625,-0.4582061767578125,0.25323486328125
1773065511664702720,1.0502307415008545,1.019439697265625,-0.4255523681640625,0.3036651611328125
1773065511674740480,1.0602686405181885,1.03350830078125,-0.402557373046875,0.3049163818359375
1773065511684778752,1.0703067779541016,1.04669189453125,-0.3639068603515625,0.3300628662109375
1773065511694816512,1.0803446769714355,1.034637451171875,-0.3079071044921875,0.3275604248046875
1773065511704854528,1.0903825759887695,1.04132080078125,-0.2955474853515625,0.3537139892578125
1773065511714892544,1.1004207134246826,1.015380859375,-0.3740234375,0.4688568115234375
1773065511724930560,1.1104586124420166,0.9846649169921875,-0.4804840087890625,0.477081298828125
1773065511734968576,1.1204967498779297,0.94647216796875,-0.45159912109375,0.5367279052734375
1773065511745006592,1.1305346488952637,0.9042205810546875,-0.3255157470703125,0.5682830810546875
1773065511755044608,1.1405727863311768,0.9500579833984375,-0.274932861328125,0.50189208984375
1773065511765082624,1.1506106853485107,1.0559539794921875,-0.36480712890625,0.4310150146484375
1773065511775120384,1.1606485843658447,1.06787109375,-0.5198974609375,0.478759765625
1773065511785158656,1.1706867218017578,0.992279052734375,-0.6012115478515625,0.5093231201171875
1773065511795196416,1.1807246208190918,0.9037017822265625,-0.6166534423828125,0.53436279296875
1773065511805234688,1.1907627582550049,0.8206024169921875,-0.5289306640625,0.5792999267578125
1773065511815272448,1.2008006572723389,0.7353668212890625,-0.1059722900390625,0.3867645263671875
1773065511825309440,1.2108376026153564,0.8403472900390625,0.4006195068359375,0.116546630859375
1773065511835347712,1.2208757400512695,1.175201416015625,0.4341888427734375,0.1188201904296875
1773065511845385472,1.2309136390686035,1.3204803466796875,0.068603515625,0.044769287109375
1773065511855423744,1.2409517765045166,1.1661834716796875,-0.100006103515625,0.2173919677734375
1773065511865461504,1.2509896755218506,0.9537353515625,-0.1345062255859375,0.3548431396484375
1773065511875499520,1.2610275745391846,0.83319091796875,-0.22021484375,0.35107421875
1773065511885537536,1.2710657119750977,0.785186767578125,-0.309326171875,0.3944549560546875
1773065511895575552,1.2811036109924316,0.7346038818359375,-0.3649139404296875,0.4716949462890625
1773065511905613568,1.2911417484283447,0.7392120361328125,-0.4220428466796875,0.4955596923828125
1773065511915651584,1.3011796474456787,0.841156005859375,-0.5057373046875,0.444305419921875
1773065511925689600,1.3112177848815918,0.9240570068359375,-0.517669677734375,0.4002532958984375
1773065511935727616,1.3212556838989258,0.8925933837890625,-0.4331512451171875,0.354339599609375
1773065511945765376,1.3312935829162598,0.864959716796875,-0.3048095703125,0.3324432373046875
1773065511955803648,1.3413317203521729,0.8936767578125,-0.1974029541015625,0.3293914794921875
1773065511965841408,1.3513696193695068,0.9211273193359375,-0.162078857421875,0.31329345703125
1773065511975879680,1.36140775680542,0.9252166748046875,-0.1904144287109375,0.294525146484375
1773065511985917696,1.371445655822754,0.9199066162109375,-0.202239990234375,0.3359222412109375
1773065511995955712,1.381483793258667,0.9250335693359375,-0.155975341796875,0.455047607421875
1773065512005993728,1.391521692276001,0.93487548828125,-0.1334075927734375,0.5109710693359375
1773065512016031488,1.401559591293335,0.938934326171875,-0.1411285400390625,0.4397735595703125
1773065512026068736,1.4115967750549316,0.9156646728515625,-0.167144775390625,0.371612548828125
1773065512036106496,1.4216346740722656,0.8950958251953125,-0.213287353515625,0.2971954345703125
1773065512046144512,1.4316725730895996,0.9453582763671875,-0.231903076171875,0.2195281982421875
1773065512056182528,1.4417107105255127,1.011688232421875,-0.211151123046875,0.2113800048828125
1773065512066220544,1.4517486095428467,1.0252685546875,-0.213775634765625,0.2179718017578125
1773065512076258560,1.4617867469787598,1.008392333984375,-0.244659423828125,0.2755279541015625
1773065512086296576,1.4718246459960938,0.9746551513671875,-0.2704010009765625,0.38055419921875
1773065512096334592,1.4818627834320068,0.948883056640625,-0.271453857421875,0.41583251953125
1773065512106372608,1.4919006824493408,0.94696044921875,-0.2567291259765625,0.4279327392578125
1773065512116410368,1.5019385814666748,0.9665985107421875,-0.271331787109375,0.41619873046875
1773065512126448640,1.511976718902588,0.9844512939453125,-0.2855987548828125,0.3650970458984375
1773065512136486656,1.5220146179199219,0.97930908203125,-0.26361083984375,0.3349151611328125
1773065512146524672,1.532052755355835,0.9683380126953125,-0.252105712890625,0.321746826171875
1773065512156562688,1.542090654373169,0.975830078125,-0.2497406005859375,0.3432159423828125
1773065512166600704,1.552128791809082,0.9857025146484375,-0.2433319091796875,0.410247802734375
1773065512176638720,1.562166690826416,0.987457275390625,-0.243560791015625,0.4702911376953125
1773065512186676480,1.57220458984375,1.00384521484375,-0.26617431640625,0.48760986328125
1773065512196714752,1.582242727279663,1.0333251953125,-0.298614501953125,0.4649658203125
1773065512206752512,1.592280626296997,1.05108642578125,-0.29925537109375,0.4459228515625
1773065512216790784,1.6023187637329102,1.0513763427734375,-0.2676544189453125,0.4275970458984375
1773065512226827520,1.6123557090759277,1.0499267578125,-0.2585296630859375,0.40655517578125
1773065512236865536,1.6223936080932617,1.0453033447265625,-0.2733917236328125,0.4403228759765625
1773065512246903552,1.6324317455291748,1.0227508544921875,-0.2869720458984375,0.530548095703125
1773065512256941568,1.6424696445465088,0.985198974609375,-0.3031158447265625,0.596099853515625
1773065512266979584,1.6525077819824219,0.959014892578125,-0.3111419677734375,0.5665435791015625
1773065512277017600,1.6625456809997559,0.9499359130859375,-0.304473876953125,0.5148468017578125
1773065512287055616,1.6725835800170898,0.961090087890625,-0.293060302734375,0.4992828369140625
1773065512297093632,1.682621717453003,0.9761810302734375,-0.2814788818359375,0.50811767578125
1773065512307131648,1.692659616470337,0.979736328125,-0.276519775390625,0.4798736572265625
1773065512317169664,1.70269775390625,1.0029449462890625,-0.295166015625,0.3986053466796875
1773065512327207680,1.712735652923584,1.03656005859375,-0.316375732421875,0.3672027587890625
1773065512337245696,1.722773790359497,0.990814208984375,-0.3147735595703125,0.48876953125
1773065512347283712,1.732811689376831,0.944732666015625,-0.3023223876953125,0.598388671875
1773065512357321472,1.742849588394165,0.9552001953125,-0.2514801025390625,0.592742919921875
1773065512367359744,1.7528877258300781,0.95745849609375,-0.20123291015625,0.513885498046875
1773065512377397504,1.762925624847412,0.9773101806640625,-0.1991729736328125,0.509307861328125
1773065512387435776,1.7729637622833252,1.0049896240234375,-0.2287445068359375,0.558135986328125
1773065512397473536,1.7830016613006592,0.988800048828125,-0.26641845703125,0.571807861328125
1773065512407511808,1.7930397987365723,0.9245452880859375,-0.29437255859375,0.579559326171875
1773065512417548544,1.8030767440795898,0.906646728515625,-0.299285888671875,0.5331878662109375
1773065512427586560,1.8131146430969238,0.926422119140625,-0.2619476318359375,0.5198974609375
1773065512437624576,1.823152780532837,0.946990966796875,-0.2180938720703125,0.5487213134765625
1773065512447662592,1.833190679550171,0.96221923828125,-0.17095947265625,0.5779571533203125
1773065512457700608,1.8432285785675049,0.9460296630859375,-0.1364593505859375,0.6408233642578125
1773065512467738624,1.853266716003418,0.925018310546875,-0.1639251708984375,0.6342010498046875
1773065512477776640,1.863304615020752,0.9111480712890625,-0.1986083984375,0.6418914794921875
1773065512487814656,1.873342752456665,0.8774566650390625,-0.2054595947265625,0.6832733154296875
1773065512497852672,1.883380651473999,0.8678131103515625,-0.21636962890625,0.6416168212890625
1773065512507890688,1.893418788909912,0.899017333984375,-0.249725341796875,0.62249755859375
1773065512517928704,1.903456687927246,0.8509521484375,-0.235565185546875,0.8032989501953125
1773065512527966464,1.91349458694458,0.729827880859375,-0.166748046875,0.8970184326171875
1773065512538004736,1.9235327243804932,0.6454620361328125,-0.1129150390625,0.7647247314453125
1773065512548042496,1.9335706233978271,0.5715179443359375,-0.158416748046875,0.71673583984375
1773065512558080768,1.9436087608337402,0.6312103271484375,-0.25958251953125,0.7195281982421875
1773065512568118528,1.9536466598510742,0.707366943359375,-0.3002471923828125,0.8624114990234375
1773065512578156800,1.9636847972869873,0.6559295654296875,-0.263824462890625,0.916351318359375
1773065512588195072,1.9737231731414795,0.5533447265625,-0.17864990234375,0.90460205078125
1773065512598232064,1.983760118484497,0.5177001953125,-0.102569580078125,0.768524169921875
1773065512608269824,1.993798017501831,0.5530242919921875,-0.1165618896484375,0.75439453125
1773065512618308096,2.003836154937744,0.5667266845703125,-0.1785736083984375,0.8376922607421875
1773065512628345856,2.013874053955078,0.5521087646484375,-0.1895904541015625,0.9300384521484375
1773065512638383872,2.023911952972412,0.511810302734375,-0.1925048828125,0.944305419921875
1773065512648421888,2.033950090408325,0.5040435791015625,-0.1884307861328125,0.887603759765625
1773065512658459904,2.043987989425659,0.4679107666015625,-0.1776123046875,0.8844451904296875
1773065512668497920,2.0540261268615723,0.4207305908203125,-0.2101898193359375,0.8892059326171875
1773065512678535936,2.0640640258789062,0.4449615478515625,-0.2616119384765625,0.90692138671875
1773065512688573952,2.0741021633148193,0.4464111328125,-0.2603759765625,1.002960205078125
1773065512698611968,2.0841400623321533,0.4066162109375,-0.2305908203125,0.9962158203125
1773065512708649984,2.0941779613494873,0.371368408203125,-0.1680145263671875,0.9542999267578125
1773065512718688000,2.1042160987854004,0.3359527587890625,-0.1143035888671875,1.0167999267578125
1773065512728726016,2.1142539978027344,0.338775634765625,-0.140380859375,0.963714599609375
1773065512738764032,2.1242921352386475,0.3788909912109375,-0.2163543701171875,0.91839599609375
1773065512748802048,2.1343300342559814,0.3779144287109375,-0.245635986328125,1.030609130859375
1773065512758840064,2.1443681716918945,0.3058013916015625,-0.20574951171875,1.045867919921875
1773065512768878080,2.1544060707092285,0.2797088623046875,-0.1290740966796875,0.9398345947265625
1773065512778914816,2.164443016052246,0.28582763671875,-0.1141204833984375,0.93731689453125
1773065512788953088,2.174481153488159,0.278411865234375,-0.2054290771484375,1.0192718505859375
1773065512798990848,2.184519052505493,0.25201416015625,-0.25238037109375,1.017730712890625
1773065512809028864,2.194556951522827,0.205535888671875,-0.2025604248046875,1.0127410888671875
1773065512819066880,2.2045950889587402,0.171478271484375,-0.1501922607421875,1.041259765625
1773065512829104896,2.214632987976074,0.1385040283203125,-0.1372222900390625,1.0474395751953125
1773065512839142912,2.2246711254119873,0.1048126220703125,-0.1602783203125,1.032745361328125
1773065512849180928,2.2347090244293213,0.0989227294921875,-0.1851348876953125,1.02313232421875
1773065512859219200,2.2447471618652344,0.07000732421875,-0.1812744140625,1.0716705322265625
1773065512869256960,2.2547850608825684,0.0321807861328125,-0.169525146484375,0.99688720703125
1773065512879294976,2.2648229598999023,0.02215576171875,-0.1526031494140625,0.9460601806640625
1773065512889332992,2.2748610973358154,0.0142669677734375,-0.1256103515625,0.968475341796875
1773065512899371008,2.2848989963531494,-0.022003173828125,-0.1067962646484375,0.9643096923828125
1773065512909409024,2.2949371337890625,-0.0449676513671875,-0.1209564208984375,0.91876220703125
1773065512919447040,2.3049750328063965,-0.0713958740234375,-0.11273193359375,0.9968719482421875
1773065512929485056,2.3150131702423096,-0.0999298095703125,-0.0900115966796875,0.953399658203125
1773065512939522048,2.325050115585327,-0.1029510498046875,-0.081390380859375,0.9437408447265625
1773065512949559808,2.335088014602661,-0.1098480224609375,-0.115386962890625,1.0445404052734375
1773065512959598080,2.345126152038574,-0.1231231689453125,-0.0991058349609375,0.931732177734375
1773065512969635840,2.355164051055908,-0.157257080078125,-0.0325775146484375,0.918609619140625
1773065512979673856,2.365201950073242,-0.206573486328125,-0.0214691162109375,0.9027252197265625
1773065512989711872,2.3752400875091553,-0.2399139404296875,-0.0372314453125,0.901641845703125
1773065512999749888,2.3852779865264893,-0.266693115234375,-0.022552490234375,0.85406494140625
1773065513009788160,2.3953161239624023,-0.288055419921875,0.012115478515625,0.82940673828125
1773065513019825920,2.4053540229797363,-0.3097076416015625,0.0212554931640625,0.8762359619140625
1773065513029864192,2.4153921604156494,-0.3219146728515625,-0.0042877197265625,0.81610107421875
