time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1773063633145724928,0.02550196647644043,-0.09533482789993286,0.035978153347969055,0.006013131700456142,0.09301553666591644,-0.39173611998558044,-0.9153637886047363,-0.01345621794462204,0.002286076545715332,0.059605181217193604,-0.9687076719891123,-0.19137874395245227,-0.07544713108413642,-0.13887877505266977,0.4025177700356654,0.10126831848351737,0.264111624585152
1773063633155779840,0.035556793212890625,-0.15941816568374634,0.03185923025012016,-0.027825821191072464,0.09340003877878189,-0.3904862701892853,-0.9158585667610168,-0.007599867880344391,-0.03444048762321472,0.06569987535476685,-0.9688343360889649,-0.19069494198494383,-0.07553911757854825,-0.13888607544868128,0.4011597473109325,0.10162950612290336,0.26408773543497466
1773063633165835776,0.04561281204223633,-0.11503472179174423,0.06065332889556885,0.03759020194411278,0.09382244944572449,-0.3891696631908417,-0.9163756370544434,0.008014708757400513,-0.016256362199783325,0.05816030502319336,-0.9689569405739471,-0.1899684483569878,-0.07565821001822422,-0.13896161203213087,0.3997300272017574,0.10202875437319608,0.26419959272974586
1773063633175890944,0.055667877197265625,-0.00022069108672440052,0.11107053607702255,0.12848235666751862,0.09422815591096878,-0.3886983394622803,-0.9165340662002563,0.01293431967496872,0.019038915634155273,0.07069361209869385,-0.9689220160655102,-0.18965202521680408,-0.07592816454285299,-0.13948910125838662,0.3992184281658376,0.10244928760312133,0.26521841423757664
1773063633185946880,0.06572389602661133,0.03847024589776993,0.17939527332782745,0.1566503345966339,0.09500651061534882,-0.38910263776779175,-0.9162821173667908,0.023279622197151184,0.05234116315841675,0.08376258611679077,-0.968736706645277,-0.189745806646658,-0.07652106704977579,-0.1403220055416029,0.39965725984081896,0.10331776199827483,0.26675703549332136
1773063633196002048,0.07577896118164062,-0.08596182614564896,0.2115674763917923,0.22432853281497955,0.09612031280994415,-0.38912487030029297,-0.9161564707756042,0.012796923518180847,0.016459494829177856,0.09630173444747925,-0.9685434923685649,-0.18959322605950352,-0.0773056366128997,-0.14142760368651314,0.3996813999485985,0.10453447601488669,0.26880097650262363
1773063633206056960,0.08583402633666992,-0.252642422914505,0.24148648977279663,0.310124933719635,0.09712418913841248,-0.3878287971019745,-0.9166001081466675,0.017652422189712524,-0.03876116871833801,0.13853919506072998,-0.9684249652509449,-0.18871591047744013,-0.07801451119103643,-0.14301446904195278,0.3982748615467752,0.10556743663329397,0.271911556819455
1773063633216112896,0.09588980674743652,-0.4086211621761322,0.29658830165863037,0.39071792364120483,0.09820563346147537,-0.38510850071907043,-0.917631208896637,0.03829948604106903,-0.08254283666610718,0.18450748920440674,-0.9683822171702564,-0.18704507145892435,-0.0787307047428003,-0.14509122786559828,0.3953253997310434,0.10661500117193105,0.27607231031460683
1773063633226167808,0.10594487190246582,-0.5348696112632751,0.35183051228523254,0.5066290497779846,0.09951961040496826,-0.381155401468277,-0.9191389679908752,0.04218876361846924,-0.09320986270904541,0.21697527170181274,-0.9683670025133135,-0.18466237804858168,-0.07956339774516538,-0.14776569781962018,0.3910457048763297,0.10785465814626653,0.2814682676420909
1773063633236224000,0.11600089073181152,-0.573578417301178,0.37474000453948975,0.5962303280830383,0.10079728811979294,-0.376529723405838,-0.9209045767784119,0.04509199410676956,-0.08326336741447449,0.24666452407836914,-0.9683187403280976,-0.18188150268018138,-0.08041654118797856,-0.1510334915407864,0.38604746246684707,0.10902066527257748,0.28812732003661323
1773063633246278912,0.12605595588684082,-0.5702366828918457,0.42087098956108093,0.6971029043197632,0.10203862190246582,-0.37186142802238464,-0.9226630926132202,0.06702876091003418,-0.05007457733154297,0.2593178153038025,-0.968185919746718,-0.17904358960382116,-0.08131323768918049,-0.15475014874717513,0.3810134524362449,0.11014383519554223,0.2957276457692245
1773063633256335104,0.13611197471618652,-0.46969401836395264,0.4573976397514343,0.818000853061676,0.10327911376953125,-0.36776313185691833,-0.9241665005683899,0.08921051770448685,0.018764078617095947,0.2403133511543274,-0.9678756679432068,-0.176451168040657,-0.08235130159592424,-0.15905966538410127,0.3766024232062806,0.11129202403569334,0.30453725079972443
1773063633266389760,0.14616680145263672,-0.377659410238266,0.48320525884628296,0.886071503162384,0.10452451556921005,-0.36475399136543274,-0.925218403339386,0.10850344598293304,0.04659298062324524,0.19275081157684326,-0.9673547943574425,-0.17438243915674645,-0.0835556622468701,-0.16381071297850658,0.3733685894082195,0.11249582946219011,0.3142246949730465
1773063633276445952,0.15622282028198242,-0.3403557538986206,0.48351725935935974,0.9239108562469482,0.10570834577083588,-0.36240482330322266,-0.9260067343711853,0.11467433720827103,0.023674964904785156,0.14240694046020508,-0.9667046813094433,-0.17263560909908865,-0.08481492549670873,-0.16877637599585757,0.37084681872268943,0.11366302482415552,0.3243515934412055
1773063633286500864,0.16627788543701172,-0.33071058988571167,0.4966181516647339,0.9794633388519287,0.1068316102027893,-0.36029261350631714,-0.9267017841339111,0.1292676478624344,0.02574366331100464,0.09764599800109863,-0.9655142071247736,-0.1707672630374076,-0.08653113790353659,-0.1764462272575429,0.3685815648961421,0.11477487869105725,0.3400903176808162
1773063633296557056,0.17633390426635742,-0.30722564458847046,0.49604716897010803,1.0014978647232056,0.10785206407308578,-0.35840943455696106,-0.9273136258125305,0.13166514039039612,-0.0031170248985290527,0.05194747447967529,-0.9646722658733115,-0.16921807685981943,-0.08779759089240056,-0.18183559304957506,0.3665635698217949,0.11578570527296425,0.35113187476145585
1773063633306611968,0.18638896942138672,-0.32762411236763,0.5195927023887634,0.9686365127563477,0.10902030766010284,-0.35656246542930603,-0.9278888702392578,0.11874762177467346,-0.04210391640663147,0.0039691925048828125,-0.9637959876104574,-0.16766813410501463,-0.08912328313550731,-0.18719423753759465,0.36458593921134186,0.11695663825449938,0.362091529607507
1773063633316666880,0.19644379615783691,-0.4327966570854187,0.6002077460289001,0.9465147256851196,0.11079271137714386,-0.35413429141044617,-0.9286085963249207,0.10121289640665054,-0.052497148513793945,0.0023238062858581543,-0.9629471687298962,-0.16576229407182203,-0.09065636716368175,-0.19244989734616963,0.36198819440885405,0.11874911440387811,0.37275700233578357
1773063633326722816,0.20649981498718262,-0.631602942943573,0.6592226028442383,0.9834368228912354,0.1133282259106636,-0.35025307536125183,-0.9297738671302795,0.0792224183678627,-0.06297016143798828,0.042490601539611816,-0.9621493551469052,-0.16300908284301768,-0.09241803304256395,-0.19787754321531673,0.3578412796730967,0.12128965185760783,0.38370573153510434
1773063633336777984,0.21655488014221191,-0.8438277840614319,0.7226723432540894,1.0669655799865723,0.11621105670928955,-0.34454578161239624,-0.9315488338470459,0.06823718547821045,-0.07755810022354126,0.0956113338470459,-0.961391001152009,-0.15923426956790085,-0.09418091020820313,-0.203719651375507,0.3517549088268582,0.12410919850153554,0.39554090299218175
1773063633346833920,0.22661089897155762,-1.0796717405319214,0.75661700963974,1.225226879119873,0.11923708766698837,-0.33686426281929016,-0.9339726567268372,0.07364925742149353,-0.06532689929008484,0.13218438625335693,-0.9606169278139449,-0.15436049866895304,-0.09584620108156885,-0.21024121793874975,0.3435845143778323,0.1269796717816078,0.40886645094105123
1773063633356889088,0.23666596412658691,-1.0275063514709473,0.9346957206726074,1.4029828310012817,0.12278096377849579,-0.3283921480178833,-0.9365273118019104,0.08698160201311111,-0.0580672025680542,0.1458473801612854,-0.9595893831372816,-0.14891385479888464,-0.09778039447627518,-0.21783430287449293,0.3346008224164838,0.13035891572314423,0.42440414014185646
1773063633366945024,0.24672198295593262,-1.0322118997573853,0.9523231387138367,1.4030451774597168,0.12713727355003357,-0.3205575942993164,-0.9386580586433411,0.10093583166599274,-0.0633535385131836,0.10005027055740356,-0.9583012931646003,-0.14364713817542082,-0.10018222516658337,-0.22580413029192722,0.32631808992686134,0.13462651031736614,0.44062177239229816
1773063633376999936,0.2567768096923828,-1.1893147230148315,0.9626930356025696,1.389936089515686,0.1317400187253952,-0.3120523691177368,-0.9408867359161377,0.0700116902589798,-0.029820799827575684,0.0839378833770752,-0.9569708769965277,-0.1379924072465165,-0.10254128114143563,-0.23377379637267257,0.3173524987089555,0.1391124894020465,0.4568896199189565
1773063633387055872,0.2668328285217285,-1.6736640930175781,0.8474114537239075,1.3922377824783325,0.13605175912380219,-0.3004794120788574,-0.944034993648529,0.025065794587135315,0.030658245086669922,0.05118221044540405,-0.9558066583188907,-0.13081420390632031,-0.10426001961764442,-0.2417668643683525,0.30519525223842037,0.14313177872956037,0.47344827525595934
1773063633397111040,0.2768878936767578,-2.0738840103149414,0.703545868396759,1.5776031017303467,0.13899733126163483,-0.28454235196113586,-0.948533296585083,0.015101194381713867,0.10445809364318848,0.05664181709289551,-0.9547811799902248,-0.12156938000388434,-0.10466250463218886,-0.2503190072780718,0.28852900125625097,0.14550361289794786,0.49163264675943863
1773063633407166976,0.2869439125061035,-2.232919216156006,0.7632885575294495,1.8765082359313965,0.1411087065935135,-0.2662317752838135,-0.9535245299339294,-0.009028613567352295,0.14377999305725098,0.05569738149642944,-0.9534558540964453,-0.11114736616818686,-0.10432645295204726,-0.26016196485427645,0.2694815811345883,0.14692011934645363,0.5128030537566481
1773063633417222144,0.2969989776611328,-2.208343267440796,0.8650943040847778,2.1513113975524902,0.1438274085521698,-0.24773509800434113,-0.9580923914909363,-0.1118907630443573,0.10756786167621613,0.07939976453781128,-0.9515204477868877,-0.10045031667439441,-0.10422832999260569,-0.2713946886152521,0.25034177096400045,0.1490058573518292,0.5369057719582742
1773063633427278080,0.3070549964904785,-2.0887880325317383,0.918209433555603,2.4798123836517334,0.14701241254806519,-0.2303774207830429,-0.9619321823120117,-0.20849008858203888,0.0190889835357666,0.1703062653541565,-0.9488452533791933,-0.09013580719886101,-0.10444821930036458,-0.28400466098819327,0.23246552586444946,0.15165683874353642,0.5639175477972467
1773063633437332992,0.3171098232269287,-1.9788962602615356,1.069614291191101,2.7865774631500244,0.15081672370433807,-0.2147240787744522,-0.9649600386619568,-0.26327401399612427,-0.10838077962398529,0.2535037398338318,-0.945331480391301,-0.08042700238906925,-0.10512599418577158,-0.29804106366675,0.21640931219052154,0.1550389438548739,0.5939501022679117
1773063633447387904,0.327164888381958,-2.083652973175049,1.2326058149337769,3.063673257827759,0.1558932065963745,-0.19968228042125702,-0.9673801064491272,-0.3185518980026245,-0.2523746192455292,0.3303714394569397,-0.9409807698468343,-0.07066952601438485,-0.10637554649858655,-0.3134411409851465,0.2010336551250454,0.15977626154812027,0.6269334653454837
1773063633457443584,0.3372204303741455,-2.522273302078247,1.2246414422988892,3.2165567874908447,0.16189207136631012,-0.18249446153640747,-0.9697869420051575,-0.2977715730667114,-0.30072087049484253,0.39057856798171997,-0.9359663139933339,-0.05959727356162758,-0.1074927328766665,-0.3299403329819385,0.18352291914680766,0.16541042939321002,0.6625682120250903
1773063633467498496,0.3472754955291748,-3.1858057975769043,1.1322451829910278,3.2625081539154053,0.16772666573524475,-0.15993426740169525,-0.9727737903594971,-0.18136802315711975,-0.23239971697330475,0.43630528450012207,-0.9305657306027084,-0.04593635451688362,-0.10725188780009928,-0.34703664331554473,0.16062406026121104,0.1707422505302385,0.7001353336438098
1773063633477554432,0.3573315143585205,-3.712930679321289,1.2219271659851074,3.2290730476379395,0.1743469089269638,-0.131710484623909,-0.9758358001708984,-0.0700225681066513,-0.1859622299671173,0.37776756286621094,-0.924792294136018,-0.029506079856640662,-0.10588432826712593,-0.3642489036054728,0.13209430670005193,0.17679874389633962,0.7386989233348793
