time,seconds_elapsed,x,y,z
1772660700537583360,0.09900331497192383,-18.421142578125,27.935806274414062,-27.271408081054688
1772660700547621376,0.10904121398925781,-18.548126220703125,27.686378479003906,-27.903656005859375
1772660700557658112,0.11907815933227539,-18.382293701171875,27.861785888671875,-27.797256469726562
1772660700567695104,0.12911510467529297,-18.326690673828125,28.070960998535156,-27.7799072265625
1772660700577733376,0.13915324211120605,-18.337432861328125,28.077354431152344,-27.7022705078125
1772660700587770112,0.14919018745422363,-18.140472412109375,28.02721405029297,-27.917938232421875
1772660700597807104,0.1592271327972412,-18.130523681640625,27.948352813720703,-28.263397216796875
1772660700607845376,0.1692652702331543,-18.2825927734375,27.9110107421875,-28.054916381835938
1772660700617882368,0.17930221557617188,-18.317840576171875,27.91628646850586,-27.961822509765625
1772660700627920128,0.18934011459350586,-18.31402587890625,27.84511947631836,-27.925933837890625
1772660700637957376,0.19937729835510254,-18.329864501953125,27.8704833984375,-28.098709106445312
1772660700647994368,0.20941424369812012,-18.13201904296875,27.749568939208984,-28.2054443359375
1772660700658032128,0.2194521427154541,-18.05255126953125,27.784515380859375,-28.229904174804688
1772660700668069120,0.22948908805847168,-18.318267822265625,27.860942840576172,-28.160720825195312
1772660700678106368,0.23952627182006836,-18.211761474609375,27.800395965576172,-28.007171630859375
1772660700688144128,0.24956417083740234,-18.34185791015625,27.89946937561035,-28.260894775390625
1772660700698181120,0.2596011161804199,-18.29296875,27.642473220825195,-28.646408081054688
1772660700708219392,0.269639253616333,-17.93109130859375,27.824960708618164,-28.526412963867188
1772660700718256128,0.2796761989593506,-18.0924072265625,27.840646743774414,-28.345046997070312
1772660700728293120,0.28971314430236816,-18.27447509765625,27.866125106811523,-28.3031005859375
1772660700738331392,0.29975128173828125,-18.2232666015625,27.800992965698242,-28.34173583984375
1772660700748368384,0.30978822708129883,-17.85986328125,27.960962295532227,-28.418121337890625
1772660700758405120,0.3198251724243164,-18.059173583984375,28.0248966217041,-28.254440307617188
1772660700768443392,0.3298633098602295,-18.133514404296875,27.87605857849121,-28.33441162109375
1772660700778480384,0.33990025520324707,-17.997100830078125,27.899126052856445,-28.420166015625
1772660700788518144,0.34993815422058105,-18.01470947265625,28.041826248168945,-28.276199340820312
1772660700798555136,0.35997509956359863,-18.175079345703125,27.798032760620117,-28.68841552734375
1772660700808592384,0.3700122833251953,-17.96331787109375,27.9935245513916,-28.563858032226562
1772660700818630144,0.3800501823425293,-18.014312744140625,27.94743537902832,-28.379669189453125
1772660700828667136,0.3900871276855469,-18.073333740234375,27.776681900024414,-28.3280029296875
1772660700838704384,0.40012431144714355,-18.120574951171875,27.80021858215332,-28.3358154296875
1772660700848742144,0.41016221046447754,-18.152557373046875,27.81367301940918,-28.418685913085938
1772660700858779136,0.4201991558074951,-18.100921630859375,27.916749954223633,-28.54742431640625
1772660700868817408,0.4302372932434082,-18.0447998046875,27.852079391479492,-28.591384887695312
1772660700878854400,0.4402742385864258,-18.021484375,27.804418563842773,-28.610580444335938
1772660700888891136,0.45031118392944336,-18.180084228515625,27.684301376342773,-28.470916748046875
1772660700898929408,0.46034932136535645,-18.047607421875,27.733285903930664,-28.444854736328125
1772660700908966400,0.470386266708374,-18.01568603515625,27.796663284301758,-28.3656005859375
1772660700919003136,0.4804232120513916,-18.1351318359375,27.87861442565918,-28.32763671875
1772660700929041152,0.4904611110687256,-17.99505615234375,28.021883010864258,-28.530838012695312
1772660700939078400,0.5004982948303223,-18.038116455078125,27.851686477661133,-28.326980590820312
1772660700949115392,0.5105352401733398,-17.9658203125,27.88032341003418,-28.183547973632812
1772660700959153152,0.5205731391906738,-17.820587158203125,28.049867630004883,-28.684844970703125
1772660700969190400,0.5306103229522705,-17.811248779296875,28.076169967651367,-28.376724243164062
1772660700979228160,0.5406482219696045,-17.685546875,27.95636558532715,-28.273544311523438
1772660700989265152,0.5506851673126221,-17.710113525390625,27.97199058532715,-28.475067138671875
1772660700999302144,0.5607221126556396,-17.801910400390625,28.05564308166504,-28.329498291015625
1772660701009340160,0.5707602500915527,-17.734649658203125,28.08561897277832,-28.236358642578125
1772660701019377152,0.5807971954345703,-17.796051025390625,28.16853141784668,-28.213577270507812
1772660701029414400,0.590834379196167,-17.81634521484375,28.17152976989746,-28.256576538085938
1772660701039452672,0.6008725166320801,-17.686798095703125,28.31256675720215,-28.5408935546875
1772660701049489408,0.6109094619750977,-17.477813720703125,28.24296760559082,-28.301376342773438
1772660701059527424,0.6209473609924316,-17.4583740234375,28.162084579467773,-28.58856201171875
1772660701069564672,0.6309845447540283,-17.648956298828125,28.24034309387207,-27.898193359375
1772660701079601408,0.6410214900970459,-17.368927001953125,28.29210090637207,-28.119049072265625
1772660701089639424,0.6510593891143799,-17.055511474609375,28.254985809326172,-28.562362670898438
1772660701099676672,0.6610965728759766,-17.129791259765625,28.371273040771484,-28.595672607421875
1772660701109713664,0.6711335182189941,-16.769134521484375,28.445030212402344,-28.51593017578125
1772660701119751424,0.6811714172363281,-16.56610107421875,28.460704803466797,-28.467315673828125
1772660701129788416,0.6912083625793457,-16.510284423828125,28.474468231201172,-28.567794799804688
1772660701139826432,0.7012465000152588,-16.048828125,28.379901885986328,-29.03228759765625
1772660701149863424,0.7112834453582764,-15.850860595703125,28.320865631103516,-29.30987548828125
1772660701159900416,0.721320390701294,-15.543609619140625,28.146770477294922,-29.641815185546875
1772660701169938688,0.731358528137207,-15.1043701171875,28.006473541259766,-29.745498657226562
1772660701179975424,0.7413954734802246,-14.698699951171875,27.582500457763672,-30.345306396484375
1772660701190012416,0.7514324188232422,-13.655670166015625,27.285266876220703,-30.903396606445312
1772660701200050688,0.7614705562591553,-13.171142578125,26.734188079833984,-31.509597778320312
1772660701210087424,0.7715075016021729,-12.382904052734375,26.143760681152344,-32.109161376953125
1772660701220125440,0.7815454006195068,-11.862701416015625,25.584392547607422,-32.67535400390625
1772660701230162432,0.7915823459625244,-10.867462158203125,25.015586853027344,-33.29264831542969
1772660701240199680,0.8016195297241211,-9.8355712890625,24.14688491821289,-34.23896789550781
1772660701250237440,0.8116574287414551,-9.1004638671875,23.51236343383789,-34.90931701660156
1772660701260274432,0.8216943740844727,-8.1715087890625,22.59774398803711,-35.69342041015625
1772660701270311680,0.8317315578460693,-7.244476318359375,21.550472259521484,-36.42974853515625
1772660701280349440,0.8417694568634033,-6.3306884765625,20.389385223388672,-37.08778381347656
1772660701290386432,0.8518064022064209,-5.1717529296875,19.43521499633789,-37.98402404785156
1772660701300423424,0.8618433475494385,-4.30267333984375,18.418598175048828,-38.37310791015625
1772660701310461440,0.8718814849853516,-3.36981201171875,17.29242515563965,-38.80784606933594
