time,seconds_elapsed,x,y,z
1772661247500458496,0.31908249855041504,-0.379791259765625,26.093490600585938,-48.259613037109375
1772661247510496256,0.329120397567749,-0.432525634765625,26.246753692626953,-48.218780517578125
1772661247520533248,0.3391573429107666,-0.4365234375,26.21782684326172,-48.30784606933594
1772661247530570240,0.3491942882537842,-0.678741455078125,26.193012237548828,-48.27183532714844
1772661247540608512,0.35923242568969727,-0.61328125,26.087398529052734,-48.119537353515625
1772661247550645248,0.36926937103271484,-0.47845458984375,26.117782592773438,-48.354705810546875
1772661247560682240,0.3793063163757324,-0.373931884765625,26.242477416992188,-48.32917785644531
1772661247570720512,0.3893444538116455,-0.45440673828125,26.147991180419922,-48.340545654296875
1772661247580757504,0.3993813991546631,-0.630340576171875,26.12942886352539,-48.388580322265625
1772661247590795264,0.40941929817199707,-0.379150390625,26.01117706298828,-48.42596435546875
1772661247600831488,0.41945552825927734,-0.211456298828125,25.949413299560547,-48.48643493652344
1772661247610868480,0.4294924736022949,-0.281494140625,26.108463287353516,-48.21214294433594
1772661247620906240,0.4395303726196289,-0.3131103515625,26.16911506652832,-47.84513854980469
1772661247630943488,0.4495675563812256,-0.3785400390625,26.148298263549805,-47.577301025390625
1772661247640980480,0.45960450172424316,-0.51129150390625,25.842424392700195,-47.68446350097656
1772661247651018496,0.46964240074157715,-0.4412841796875,25.83664894104004,-47.852935791015625
1772661247661055232,0.4796793460845947,-0.34228515625,25.818326950073242,-47.76904296875
1772661247671092480,0.4897165298461914,-0.135772705078125,25.79692268371582,-47.97770690917969
1772661247681130496,0.4997544288635254,-0.26788330078125,25.6992244720459,-47.85197448730469
1772661247691167232,0.509791374206543,0.011993408203125,25.566396713256836,-47.97514343261719
1772661247701205504,0.519829511642456,0.436370849609375,25.445749282836914,-48.17265319824219
1772661247711242496,0.5298664569854736,0.4310302734375,25.10141944885254,-48.208984375
1772661247721279488,0.5399034023284912,0.410369873046875,24.722169876098633,-48.40101623535156
1772661247731317504,0.5499415397644043,0.610870361328125,24.558069229125977,-48.13343811035156
1772661247741354496,0.5599784851074219,0.979583740234375,24.316503524780273,-48.33795166015625
1772661247751391488,0.5700154304504395,1.4649658203125,23.65342903137207,-48.62300109863281
1772661247761429248,0.5800533294677734,2.061492919921875,23.682140350341797,-49.06394958496094
1772661247771466496,0.5900905132293701,2.5274658203125,23.121780395507812,-49.3917236328125
1772661247781504512,0.6001284122467041,2.76483154296875,22.437488555908203,-49.06732177734375
1772661247791541248,0.6101653575897217,3.299835205078125,21.644577026367188,-49.35414123535156
1772661247801578496,0.6202025413513184,4.0870361328125,20.8388614654541,-49.81602478027344
1772661247811616512,0.6302404403686523,4.591583251953125,19.908702850341797,-50.261688232421875
1772661247821653248,0.6402773857116699,5.119354248046875,18.768539428710938,-50.366607666015625
1772661247831690240,0.6503143310546875,5.592864990234375,17.054771423339844,-50.8909912109375
1772661247841728512,0.6603524684906006,6.082183837890625,15.483149528503418,-51.09710693359375
1772661247851765504,0.6703894138336182,6.783538818359375,13.735296249389648,-52.008087158203125
1772661247861803520,0.6804275512695312,7.2222900390625,11.443470001220703,-52.278045654296875
1772661247871840512,0.6904644966125488,7.864654541015625,9.101435661315918,-52.52384948730469
1772661247881877504,0.7005014419555664,8.1865234375,6.818726539611816,-52.3631591796875
1772661247891915264,0.7105393409729004,8.613037109375,4.487522125244141,-52.99444580078125
1772661247901952512,0.7205765247344971,8.9871826171875,2.379734992980957,-52.70683288574219
1772661247911989504,0.7306134700775146,9.465850830078125,0.3682441711425781,-52.531280517578125
1772661247922027264,0.7406513690948486,9.78253173828125,-1.7246837615966797,-52.056976318359375
1772661247932064512,0.7506885528564453,10.08453369140625,-3.713716506958008,-52.00624084472656
1772661247942101504,0.7607254981994629,10.15545654296875,-5.562297344207764,-51.53999328613281
1772661247952139264,0.7707633972167969,10.182373046875,-7.572360038757324,-50.94465637207031
1772661247962176256,0.7808003425598145,10.4029541015625,-8.95463752746582,-50.43109130859375
1772661247972214528,0.7908384799957275,10.457672119140625,-10.568277359008789,-49.83155822753906
1772661247982251520,0.8008754253387451,10.593170166015625,-11.746200561523438,-49.24896240234375
1772661247992288256,0.8109123706817627,10.307830810546875,-13.314931869506836,-48.56562805175781
1772661248002326528,0.8209505081176758,9.97418212890625,-14.51717472076416,-47.88661193847656
1772661248012363520,0.8309874534606934,9.935516357421875,-15.798564910888672,-47.30360412597656
1772661248022400256,0.8410243988037109,9.76373291015625,-16.588211059570312,-46.87101745605469
1772661248032438528,0.851062536239624,9.03338623046875,-17.465309143066406,-46.228790283203125
1772661248042475520,0.8610994815826416,8.56915283203125,-18.206693649291992,-45.92915344238281
1772661248052513280,0.8711373805999756,8.3525390625,-18.75080108642578,-45.61799621582031
1772661248062550272,0.8811743259429932,7.923187255859375,-19.24748420715332,-45.19664001464844
1772661248072587520,0.8912115097045898,7.378814697265625,-19.658863067626953,-44.78480529785156
1772661248082625280,0.9012494087219238,6.74676513671875,-20.063798904418945,-44.44422912597656
1772661248092662272,0.9112863540649414,6.095703125,-20.59703826904297,-43.77885437011719
1772661248102699520,0.9213235378265381,5.4588623046875,-21.076555252075195,-43.4556884765625
1772661248112737536,0.9313614368438721,4.65155029296875,-22.00141143798828,-42.96229553222656
1772661248122774272,0.9413983821868896,4.243072509765625,-22.582164764404297,-42.362213134765625
1772661248132811264,0.9514353275299072,3.26434326171875,-23.339519500732422,-41.285614013671875
1772661248142849536,0.9614734649658203,2.4822998046875,-24.149703979492188,-40.71238708496094
1772661248152886272,0.9715104103088379,2.1917724609375,-24.797962188720703,-39.98860168457031
1772661248162924544,0.981548547744751,1.5091552734375,-25.524002075195312,-39.1295166015625
1772661248172961536,0.9915854930877686,1.1534423828125,-26.46920394897461,-38.17924499511719
1772661248182998528,1.0016224384307861,0.69012451171875,-27.150001525878906,-37.132476806640625
1772661248193036288,1.0116603374481201,-0.046417236328125,-28.1857967376709,-36.1820068359375
1772661248203073536,1.0216975212097168,-0.563629150390625,-28.842296600341797,-35.35856628417969
1772661248213110528,1.0317344665527344,-0.880462646484375,-29.147563934326172,-34.60527038574219
1772661248223148288,1.0417723655700684,-1.22991943359375,-29.754682540893555,-33.88215637207031
1772661248233185536,1.051809549331665,-1.73370361328125,-30.494829177856445,-33.01029968261719
1772661248243223552,1.061847448348999,-2.161956787109375,-30.90928840637207,-32.28779602050781
