x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.0722170896025224,0.0004889534173045,0.0482834004634863,-16.479601854404454,-7.55100718720817,8.415240604418136,1,3,18,2,37,ourdata
0.1546610796952532,-0.098403438816553,0.0437154477606125,-37.28643881018649,4.431737254258968,-6.683014232468161,1,3,18,2,37,ourdata
0.1367800780220974,-0.0809800867810907,-0.088916873992027,-35.756605810126395,4.878453160599068,-15.905371254703176,1,3,18,2,37,ourdata
0.1050832392981165,-0.0114905520826021,-0.0218632971157838,-53.53493852929821,13.440143938882375,-25.62685651875889,1,3,18,2,37,ourdata
-0.1112646578246505,-0.1430940988881863,0.0245928928498894,-83.8430926566671,39.97346369180836,-31.178597739082555,1,3,18,2,37,ourdata
0.017552262672738,0.1847182651191896,-0.0008635390361801,-49.86759712047217,50.588840208010346,-23.34647523472802,1,3,18,2,37,ourdata
0.106152843762637,0.3739586385596541,0.0804558906077522,-5.550168219251845,45.38236905676526,-19.92542461731051,1,3,18,2,37,ourdata
-0.0862902050322628,-0.0792895281956638,0.1783491837008943,-30.308397609810783,42.94110258573952,-26.34061419704025,1,3,18,2,37,ourdata
-0.0683330658099875,-0.0072399259841766,0.2242141105926608,-9.57757407353672,52.91857839766406,-33.49147276391765,1,3,18,2,37,ourdata
0.1728429875724079,0.2068860498618261,0.108976326819064,25.02153139840064,54.92425714046603,-29.427627986018702,1,3,18,2,37,ourdata
0.0672500687378454,0.0257292666636042,0.1190865076581409,9.97921091422202,58.45330700658422,-33.35065995210974,1,3,18,2,37,ourdata
0.058338824431221,-0.0454147379062206,0.1999724636092016,8.063179415515808,63.47402787313696,-39.84176240203822,1,3,18,2,37,ourdata
0.0384975563619857,0.0400200298094754,0.217430146201043,-1.4415092805585643,73.5298862621938,-39.49898607179007,1,3,18,2,37,ourdata
-0.068829841840068,0.0532484643739124,0.0951675632843286,-7.067939180655054,85.20404172565615,-49.58383027141867,1,3,18,2,37,ourdata
-0.0633977978368912,0.062529060077555,0.2058421233782836,-26.95881344396932,94.08590402180184,-60.6317778863336,1,3,18,2,37,ourdata
-0.0873797751676098,0.0303561857845093,0.2060665232341672,-29.954533247960743,107.52380880615128,-59.74470517855922,1,3,18,2,37,ourdata
