x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.2246383466190682,0.0147642835449493,0.0210588158375908,-11.771426863582844,37.99738563049965,47.56501431270232,5,5,17,1,34,ourdata
0.1612524533267766,-0.0097423704042797,0.0466794000692813,-10.35692162423141,14.57751158430262,27.02082305352336,5,5,17,1,34,ourdata
0.1752041051210515,-0.0836409087608895,0.036234408179547,7.599373832288489,-6.936728956827245,-9.846635404363564,5,5,17,1,34,ourdata
0.1262248362843462,-0.0479719642401516,0.0622219531471201,6.495381040763291,-31.236093171999418,-26.23331750240006,5,5,17,1,34,ourdata
-0.0040941250244613,-0.0004143647359102,-0.0465658713765979,-1.7497257229676546,-33.19453532989877,-26.376830864574472,5,5,17,1,34,ourdata
0.0665319391200818,0.0248226040754751,-0.0097044258956032,23.446256136886863,-14.553581969087633,-38.48264000411971,5,5,17,1,34,ourdata
0.1195254977527836,0.0207818973012835,0.0071713529681645,11.453397574591062,-26.514259611739643,-22.649672621700727,5,5,17,1,34,ourdata
0.0918004417961399,0.0100327730723195,-0.0531946428756484,16.869554273448056,-13.728370644199313,-33.84601399236855,5,5,17,1,34,ourdata
0.0115327366062326,0.0567913695331839,0.0366258599836778,-3.6895219127348944,-38.66836828095333,-10.398347143643932,5,5,17,1,34,ourdata
-0.0552776835978614,-0.0507033166263519,-0.0520980824397061,-5.7187095763923415,-42.84799612278592,19.801732963825664,5,5,17,1,34,ourdata
-0.0509478700770369,-0.040109590002702,-0.0301772967151353,-7.798453803568598,19.500309970794977,-7.183903462545124,5,5,17,1,34,ourdata
-0.0619891526612847,0.0466108274731262,0.0781748054316383,-5.220200242664486,27.06785744938871,-1.544608508665327,5,5,17,1,34,ourdata
-0.0882936442992875,-0.0108450451607425,0.0268855340718514,-0.5561813218564293,29.612794345708625,5.007156533545317,5,5,17,1,34,ourdata
-0.1948309863298175,-0.0082948247317556,0.0649290336252225,-1.5434076871739355,20.013813088048007,5.564529501047117,5,5,17,1,34,ourdata
-0.1978937638036032,-0.0395069581105209,0.033920019845026,-8.889436650612849,-11.42839429069181,-4.418666703932043,5,5,17,1,34,ourdata
-0.1303404763071861,-0.0287920240199098,0.016442295084925,-3.78112528606552,-13.919511977861845,-10.633659409163302,5,5,17,1,34,ourdata
-0.1267658954083225,-0.0368639664304952,-0.0106712130844,7.4970199784203535,-12.63124991350221,-7.949858984955719,5,5,17,1,34,ourdata
-0.0932522826250323,-0.0020153968476614,-0.0094292055373546,-6.830545861244967,-8.936431733971553,-0.0921627011250824,5,5,17,1,34,ourdata
